,Date,Suburb,Postcode,Distance,Type,Rooms,Price,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
78150,1504360800.0,Brighton East,3187,10.3,u,2,817500,2.0,1.0,1.0,111.0,-37.92416,145.00658
78151,1504360800.0,Brighton East,3187,10.3,h,3,1590000,3.0,2.0,3.0,594.0,-37.91166,145.02265
78152,1504360800.0,Brighton East,3187,10.3,h,3,1775000,3.0,1.0,1.0,602.0,-37.92066,145.01629
78153,1504360800.0,Broadmeadows,3047,14.0,h,3,673000,3.0,1.0,1.0,659.0,-37.69404,144.91764
78154,1504360800.0,Brunswick,3056,5.2,h,3,1200000,3.0,2.0,1.0,249.0,-37.77394,144.96317
78155,1504360800.0,Brunswick,3056,5.2,h,2,800000,2.0,1.0,0.0,140.0,-37.76806,144.9598
78156,1504360800.0,Bundoora,3083,12.1,h,3,680000,3.0,1.0,2.0,532.0,-37.69669,145.04515
78157,1504360800.0,Bundoora,3083,12.1,h,3,814000,3.0,1.0,2.0,542.0,-37.70861,145.05691
78158,1504360800.0,Bundoora,3083,12.1,h,3,715000,3.0,1.0,1.0,541.0,-37.70603,145.05423
78159,1504360800.0,Burnside,3023,14.8,h,3,657500,3.0,2.0,2.0,631.0,-37.75225,144.7552
78160,1504360800.0,Burwood East,3151,14.7,h,3,930000,3.0,2.0,2.0,369.0,-37.85793,145.13925
78161,1504360800.0,Camberwell,3124,7.7,h,4,4060000,4.0,3.0,2.0,947.0,-37.84457,145.06218
78162,1504360800.0,Camberwell,3124,7.7,u,2,692500,2.0,1.0,1.0,145.0,-37.84197,145.09374
78163,1504360800.0,Carlton North,3054,3.5,h,2,1520000,2.0,1.0,1.0,193.0,-37.78406,144.97494
78164,1504360800.0,Caulfield East,3145,8.4,h,4,1609000,4.0,2.0,2.0,664.0,-37.88376,145.04476
78165,1504360800.0,Cheltenham,3192,17.9,h,3,1295000,3.0,2.0,2.0,657.0,-37.95499,145.06775
78166,1504360800.0,Clayton South,3169,17.5,u,2,575000,2.0,1.0,2.0,914.0,-37.93524,145.1306
78167,1504360800.0,Coburg,3058,6.7,h,4,1055000,4.0,1.0,1.0,560.0,-37.74192,144.95097
78168,1504360800.0,Coburg,3058,6.7,h,4,1080000,4.0,1.0,1.0,452.0,-37.75089,144.94833
78169,1504360800.0,Coburg,3058,6.7,h,3,1210000,3.0,1.0,4.0,460.0,-37.74513,144.95458
78170,1504360800.0,Coburg,3058,6.7,t,2,631000,2.0,2.0,1.0,1965.0,-37.73615,144.97455
78171,1504360800.0,Coburg North,3058,6.7,h,4,926000,4.0,1.0,5.0,565.0,-37.72525,144.96583
78172,1504360800.0,Coolaroo,3048,17.4,h,3,457000,3.0,1.0,2.0,551.0,-37.65532,144.93393
78173,1504360800.0,Craigieburn,3064,20.6,h,4,505000,4.0,2.0,2.0,406.0,-37.57008,144.90388
78174,1504360800.0,Croydon,3136,23.0,h,4,730000,4.0,2.0,2.0,655.0,-37.79725,145.29651
78175,1504360800.0,Croydon,3136,23.0,h,3,1005000,3.0,1.0,8.0,1082.0,-37.80618,145.27755
78176,1504360800.0,Croydon Hills,3136,23.0,h,3,790000,3.0,2.0,2.0,659.0,-37.77473,145.26256
78177,1504360800.0,Croydon Hills,3136,23.0,h,3,931000,3.0,2.0,2.0,899.0,-37.78028,145.26581
78178,1504360800.0,Croydon North,3136,23.0,h,3,857000,3.0,2.0,1.0,1007.0,-37.76653,145.29163
78179,1504360800.0,Dallas,3047,14.0,h,3,477000,3.0,1.0,1.0,627.0,-37.66781,144.93809
78180,1504360800.0,Dandenong,3175,24.7,h,3,500000,3.0,1.0,1.0,372.0,-37.98383,145.20342
78181,1504360800.0,Dandenong,3175,24.7,h,3,510000,3.0,2.0,1.0,673.0,-37.98096,145.22621
78182,1504360800.0,Dandenong North,3175,24.7,h,3,632000,3.0,1.0,2.0,544.0,-37.95135,145.19806
78183,1504360800.0,Diamond Creek,3089,21.8,h,4,950000,4.0,2.0,2.0,879.0,-37.68001,145.16
78184,1504360800.0,Dingley Village,3172,22.2,h,4,955000,4.0,2.0,2.0,615.0,-37.96746,145.12788
78185,1504360800.0,Doncaster,3108,12.4,h,4,1375000,4.0,2.0,3.0,652.0,-37.78145,145.13598
78186,1504360800.0,Doncaster,3108,12.4,h,5,1820000,5.0,3.0,2.0,630.0,-37.78151,145.12515
78187,1504360800.0,Doncaster East,3109,14.3,h,3,1482000,3.0,1.0,3.0,713.0,-37.79507,145.15914
78188,1504360800.0,Doncaster East,3109,14.3,h,4,1470000,4.0,2.0,2.0,775.0,-37.80126,145.1665
78189,1504360800.0,Doncaster East,3109,14.3,t,4,1175000,4.0,2.0,2.0,723.0,-37.79545,145.15372
78190,1504360800.0,Doncaster East,3109,14.3,h,3,1381000,3.0,2.0,1.0,646.0,-37.78758,145.16792
78191,1504360800.0,Doncaster East,3109,14.3,h,3,1620000,3.0,2.0,1.0,848.0,-37.78693,145.16384
78192,1504360800.0,Donvale,3111,16.1,t,3,1171000,3.0,2.0,2.0,247.0,-37.79056,145.17512
78193,1504360800.0,Doreen,3754,25.9,h,4,555000,4.0,2.0,2.0,387.0,-37.59589,145.11364
78194,1504360800.0,Eltham North,3095,18.0,h,3,881017,3.0,2.0,2.0,662.0,-37.70519,145.13315
78195,1504360800.0,Elwood,3184,7.2,u,2,670000,2.0,1.0,0.0,643.0,-37.87571,144.98702
78196,1504360800.0,Epping,3076,19.6,h,4,652000,4.0,1.0,5.0,548.0,-37.65256,145.04093
78197,1504360800.0,Epping,3076,19.6,h,3,557500,3.0,1.0,2.0,654.0,-37.63923,145.05306
78198,1504360800.0,Essendon,3040,7.5,t,4,1185000,4.0,3.0,1.0,205.0,-37.74588,144.927
78199,1504360800.0,Essendon,3040,7.5,h,4,2100000,4.0,2.0,3.0,920.0,-37.7554,144.92351
78200,1504360800.0,Essendon,3040,7.5,h,4,900000,4.0,1.0,1.0,478.0,-37.74424,144.89149
78201,1504360800.0,Essendon,3040,7.5,h,3,1500000,3.0,1.0,2.0,649.0,-37.74212,144.89256
78202,1504360800.0,Essendon North,3041,8.2,u,3,801000,3.0,2.0,1.0,256.0,-37.73594,144.89929
78203,1504360800.0,Fairfield,3078,5.7,h,3,1492000,3.0,2.0,1.0,292.0,-37.77788,145.01964
78204,1504360800.0,Fawkner,3060,13.1,t,2,515000,2.0,1.0,2.0,177.0,-37.70982,144.96397
78205,1504360800.0,Ferntree Gully,3156,24.8,h,3,760000,3.0,1.0,2.0,944.0,-37.87558,145.27197
78206,1504360800.0,Fitzroy,3065,2.1,h,3,2300000,3.0,2.0,1.0,203.0,-37.80475,144.98228
78207,1504360800.0,Flemington,3031,3.4,h,2,1090000,2.0,1.0,2.0,263.0,-37.78128,144.92325
78208,1504360800.0,Flemington,3031,3.4,h,3,1500000,3.0,1.0,2.0,241.0,-37.78365,144.93015
78209,1504360800.0,Footscray,3011,5.1,h,3,810000,3.0,2.0,2.0,121.0,-37.79949,144.88487
78210,1504360800.0,Forest Hill,3131,15.4,u,2,730000,2.0,1.0,1.0,296.0,-37.83633,145.16873
78211,1504360800.0,Frankston,3199,38.0,h,4,695000,4.0,1.0,3.0,713.0,-38.15675,145.12707
78212,1504360800.0,Frankston,3199,38.0,h,3,938000,3.0,1.0,1.0,972.0,-38.13954,145.13086
78213,1504360800.0,Frankston South,3199,38.0,h,3,1155000,3.0,2.0,2.0,2405.0,-38.16457,145.12421
78214,1504360800.0,Frankston South,3199,38.0,h,4,1905000,4.0,2.0,2.0,1471.0,-38.15984,145.10884
78215,1504360800.0,Gladstone Park,3043,12.9,h,3,680000,3.0,1.0,2.0,300.0,-37.68416,144.8895
78216,1504360800.0,Gladstone Park,3043,12.9,h,4,670000,4.0,2.0,2.0,729.0,-37.6927,144.89395
78217,1504360800.0,Gladstone Park,3043,12.9,h,3,650000,3.0,1.0,3.0,529.0,-37.69485,144.89092
78218,1504360800.0,Gladstone Park,3043,12.9,h,4,670000,4.0,2.0,3.0,213.0,-37.68247,144.88446
78219,1504360800.0,Glen Iris,3146,7.3,h,3,1300000,3.0,2.0,2.0,400.0,-37.85223,145.08676
78220,1504360800.0,Glen Iris,3146,7.3,h,4,2825000,4.0,2.0,2.0,728.0,-37.85541,145.0639
78221,1504360800.0,Glen Iris,3146,7.3,h,4,1770000,4.0,3.0,2.0,276.0,-37.8616,145.06801
78222,1504360800.0,Glen Iris,3146,7.3,h,2,1910000,2.0,1.0,1.0,848.0,-37.85875,145.08441
78223,1504360800.0,Glen Iris,3146,7.3,h,3,1850000,3.0,1.0,1.0,645.0,-37.85341,145.09189
78224,1504360800.0,Glen Iris,3146,7.3,h,3,2152500,3.0,2.0,2.0,656.0,-37.86521,145.07034
78225,1504360800.0,Glen Iris,3146,7.3,t,3,1160000,3.0,2.0,2.0,203.0,-37.86248,145.06682
78226,1504360800.0,Glen Waverley,3150,16.7,u,2,791000,2.0,1.0,1.0,310.0,-37.89291,145.15399
78227,1504360800.0,Glenroy,3046,11.2,h,3,815000,3.0,1.0,1.0,697.0,-37.70239,144.91289
78228,1504360800.0,Glenroy,3046,11.2,h,4,835000,4.0,1.0,3.0,649.0,-37.7022,144.92241
78229,1504360800.0,Glenroy,3046,11.2,h,3,830000,3.0,1.0,2.0,655.0,-37.70608,144.92541
78230,1504360800.0,Glenroy,3046,11.2,h,3,815000,3.0,1.0,3.0,760.0,-37.70189,144.93294
78231,1504360800.0,Glenroy,3046,11.2,h,3,780000,3.0,1.0,3.0,618.0,-37.69836,144.93891
78232,1504360800.0,Gowanbrae,3043,12.9,h,4,635000,4.0,2.0,2.0,2679.0,-37.70207,144.89805
78233,1504360800.0,Greensborough,3088,16.1,h,3,700000,3.0,1.0,2.0,676.0,-37.71825,145.09488
78234,1504360800.0,Greenvale,3059,20.4,h,4,797000,4.0,2.0,2.0,1057.0,-37.65467,144.9035
78235,1504360800.0,Hampton,3188,13.8,h,4,2675000,4.0,2.0,4.0,728.0,-37.94437,145.00288
78236,1504360800.0,Hampton,3188,13.8,h,4,1900000,4.0,3.0,2.0,699.0,-37.94088,145.0145
78237,1504360800.0,Hampton,3188,13.8,h,4,2260000,4.0,2.0,2.0,766.0,-37.93571,145.0153
78238,1504360800.0,Highett,3190,16.0,h,2,832000,2.0,1.0,1.0,254.0,-37.95188,145.05369
78239,1504360800.0,Hoppers Crossing,3029,18.4,h,5,610000,5.0,2.0,2.0,650.0,-37.85638,144.70671
78240,1504360800.0,Hoppers Crossing,3029,18.4,h,4,555000,4.0,1.0,2.0,570.0,-37.87552,144.69648
78241,1504360800.0,Huntingdale,3166,12.3,h,3,1080000,3.0,1.0,3.0,594.0,-37.9028,145.10605
78242,1504360800.0,Kealba,3021,14.0,h,5,750000,5.0,2.0,4.0,647.0,-37.73726,144.82998
78243,1504360800.0,Keilor East,3033,11.7,h,4,1010000,4.0,1.0,2.0,612.0,-37.75035,144.86431
78244,1504360800.0,Kew,3101,5.4,h,4,3060000,4.0,2.0,2.0,838.0,-37.80894,145.05853
78245,1504360800.0,Kew,3101,5.4,h,4,1690000,4.0,2.0,4.0,350.0,-37.80127,145.03733
78246,1504360800.0,Kew East,3102,7.3,h,4,1600000,4.0,2.0,2.0,12300.0,-37.79459,145.03921
78247,1504360800.0,Lalor,3075,16.3,h,3,685000,3.0,1.0,2.0,888.0,-37.66075,145.01133
78248,1504360800.0,Lalor,3075,16.3,h,4,715000,4.0,2.0,2.0,500.0,-37.65936,144.9967
78249,1504360800.0,Lalor,3075,16.3,h,3,685500,3.0,1.0,1.0,551.0,-37.66613,145.01347
78250,1504360800.0,Maidstone,3012,6.4,t,3,722000,3.0,2.0,2.0,147.0,-37.78538,144.87959
78251,1504360800.0,Malvern East,3145,8.4,h,3,1430000,3.0,1.0,1.0,641.0,-37.87811,145.07778
78252,1504360800.0,Maribyrnong,3032,4.3,h,3,983000,3.0,2.0,2.0,359.0,-37.78606,144.88459
78253,1504360800.0,Meadow Heights,3048,17.4,h,4,560000,4.0,3.0,2.0,572.0,-37.65465,144.92182
78254,1504360800.0,Meadow Heights,3048,17.4,h,3,482000,3.0,2.0,2.0,452.0,-37.64023,144.91399
78255,1504360800.0,Melton,3337,31.7,h,5,460000,5.0,2.0,2.0,590.0,-37.68217,144.56926
78256,1504360800.0,Melton,3337,31.7,h,3,430000,3.0,1.0,2.0,583.0,-37.68146,144.57106
78257,1504360800.0,Melton West,3337,31.7,h,3,438000,3.0,2.0,2.0,575.0,-37.66745,144.55857
78258,1504360800.0,Mentone,3194,20.0,h,4,900000,4.0,2.0,2.0,530.0,-37.98368,145.09237
78259,1504360800.0,Mentone,3194,20.0,h,3,960500,3.0,2.0,2.0,535.0,-37.98329,145.0918
78260,1504360800.0,Mentone,3194,20.0,t,3,840000,3.0,2.0,2.0,163.0,-37.97459,145.06937
78261,1504360800.0,Moonee Ponds,3039,6.2,h,3,1210000,3.0,2.0,0.0,411.0,-37.76285,144.90575
78262,1504360800.0,Moonee Ponds,3039,6.2,h,4,1450000,4.0,2.0,3.0,465.0,-37.76306,144.92851
78263,1504360800.0,Moorabbin,3189,14.3,h,4,1188000,4.0,2.0,2.0,595.0,-37.94253,145.05911
78264,1504360800.0,Mordialloc,3195,21.5,h,2,1300000,2.0,1.0,2.0,502.0,-38.00663,145.08492
78265,1504360800.0,Mount Waverley,3149,14.2,h,3,1800000,3.0,2.0,2.0,786.0,-37.87834,145.12131
78266,1504360800.0,Mulgrave,3170,18.8,t,3,650000,3.0,2.0,1.0,145.0,-37.93211,145.18955
78267,1504360800.0,Mulgrave,3170,18.8,h,4,1105000,4.0,3.0,2.0,650.0,-37.92979,145.2036
78268,1504360800.0,Newport,3015,6.2,t,4,940000,4.0,2.0,2.0,510.0,-37.84815,144.86866
78269,1504360800.0,Niddrie,3042,10.4,h,2,1370000,2.0,1.0,0.0,650.0,-37.73612,144.88474
78270,1504360800.0,Niddrie,3042,10.4,h,5,1215000,5.0,2.0,2.0,647.0,-37.74269,144.88607
78271,1504360800.0,Niddrie,3042,10.4,h,2,1300000,2.0,1.0,1.0,650.0,-37.74016,144.88805
78272,1504360800.0,North Melbourne,3051,1.8,h,2,1100000,2.0,1.0,0.0,129.0,-37.80318,144.94513
78273,1504360800.0,North Melbourne,3051,1.8,h,3,1425000,3.0,1.0,3.0,163.0,-37.80452,144.95718
78274,1504360800.0,North Melbourne,3051,1.8,h,3,1550000,3.0,2.0,1.0,173.0,-37.79614,144.94248
78275,1504360800.0,Northcote,3070,5.3,h,2,1386000,2.0,1.0,0.0,270.0,-37.77816,144.99995
78276,1504360800.0,Northcote,3070,5.3,h,4,1700000,4.0,3.0,4.0,422.0,-37.76969,145.00718
78277,1504360800.0,Oakleigh,3166,12.3,h,4,1150000,4.0,2.0,2.0,1060.0,-37.9073,145.0962
78278,1504360800.0,Oakleigh South,3167,15.5,h,3,1140000,3.0,1.0,4.0,697.0,-37.92021,145.10442
78279,1504360800.0,Ormond,3204,11.4,h,5,2110000,5.0,3.0,4.0,664.0,-37.90422,145.02827
78280,1504360800.0,Parkdale,3195,21.5,h,4,1320000,4.0,2.0,5.0,600.0,-37.99806,145.08829
78281,1504360800.0,Parkdale,3195,21.5,u,2,672000,2.0,1.0,1.0,158.0,-37.99515,145.08222
78282,1504360800.0,Pascoe Vale,3044,8.5,t,3,676000,3.0,2.0,2.0,122.0,-37.72304,144.92864
78283,1504360800.0,Pascoe Vale,3044,8.5,t,2,500000,2.0,2.0,1.0,74.0,-37.72184,144.92969
78284,1504360800.0,Pascoe Vale,3044,8.5,h,3,1010000,3.0,1.0,2.0,673.0,-37.72777,144.9339
78285,1504360800.0,Pascoe Vale,3044,8.5,h,4,1375000,4.0,2.0,2.0,1031.0,-37.71746,144.92955
78286,1504360800.0,Point Cook,3030,14.7,h,3,540000,3.0,2.0,2.0,353.0,-37.9105,144.73457
78287,1504360800.0,Port Melbourne,3207,3.5,u,2,820000,2.0,2.0,2.0,4604.0,-37.84079,144.94002
78288,1504360800.0,Port Melbourne,3207,3.5,h,4,2625000,4.0,3.0,2.0,202.0,-37.83247,144.94212
78289,1504360800.0,Prahran,3181,4.6,h,2,1400000,2.0,1.0,0.0,212.0,-37.85491,145.00373
78290,1504360800.0,Reservoir,3073,12.0,h,4,750000,4.0,1.0,6.0,953.0,-37.69693,145.0079
78291,1504360800.0,Reservoir,3073,12.0,h,3,861000,3.0,2.0,3.0,488.0,-37.72747,145.00035
78292,1504360800.0,Reservoir,3073,12.0,h,3,612500,3.0,1.0,1.0,170.0,-37.72924,145.02981
78293,1504360800.0,Reservoir,3073,12.0,h,3,906000,3.0,1.0,2.0,741.0,-37.70931,145.01434
78294,1504360800.0,Reservoir,3073,12.0,h,3,758000,3.0,1.0,2.0,558.0,-37.69968,145.0054
78295,1504360800.0,Reservoir,3073,12.0,h,4,900000,4.0,1.0,4.0,646.0,-37.72328,145.01862
78296,1504360800.0,Reservoir,3073,12.0,h,2,762000,2.0,1.0,1.0,556.0,-37.72422,145.00141
78297,1504360800.0,Richmond,3121,2.4,h,4,2368000,4.0,1.0,3.0,390.0,-37.82483,145.00111
78298,1504360800.0,Ringwood,3134,19.9,h,3,1120000,3.0,1.0,2.0,669.0,-37.82136,145.22497
78299,1504360800.0,Roxburgh Park,3064,20.6,h,4,570000,4.0,2.0,2.0,504.0,-37.61419,144.93448
78300,1504360800.0,Roxburgh Park,3064,20.6,h,3,515000,3.0,2.0,2.0,532.0,-37.62554,144.92006
78301,1504360800.0,South Yarra,3141,2.7,u,2,860000,2.0,1.0,1.0,644.0,-37.83652,144.98522
78302,1504360800.0,Springvale,3171,20.8,h,4,1080000,4.0,2.0,3.0,795.0,-37.9484,145.15663
78303,1504360800.0,Springvale South,3172,22.2,h,4,850000,4.0,2.0,2.0,584.0,-37.97291,145.15334
78304,1504360800.0,St Albans,3021,14.0,h,3,645000,3.0,1.0,0.0,539.0,-37.74845,144.8144
78305,1504360800.0,Strathmore,3041,8.2,h,3,1280000,3.0,3.0,2.0,571.0,-37.71965,144.90831
78306,1504360800.0,Sunbury,3429,31.7,h,4,570000,4.0,2.0,2.0,693.0,-37.57029,144.71163
78307,1504360800.0,Sunbury,3429,31.7,h,4,540000,4.0,2.0,2.0,650.0,-37.56284,144.71187
78308,1504360800.0,Sunbury,3429,31.7,h,3,482000,3.0,2.0,4.0,664.0,-37.58196,144.71066
78309,1504360800.0,Sunbury,3429,31.7,h,3,662000,3.0,1.0,2.0,1050.0,-37.58319,144.73685
78310,1504360800.0,Sunshine North,3020,10.5,h,4,640000,4.0,1.0,1.0,123.0,-37.76899,144.82525
78311,1504360800.0,Sunshine North,3020,10.5,h,2,732500,2.0,1.0,3.0,630.0,-37.76701,144.84444
78312,1504360800.0,Sunshine West,3020,10.5,h,3,713500,3.0,1.0,2.0,520.0,-37.79128,144.82362
78313,1504360800.0,Taylors Lakes,3038,15.5,h,3,705000,3.0,2.0,1.0,677.0,-37.71254,144.80836
78314,1504360800.0,Thornbury,3071,7.0,h,3,1375000,4.0,2.0,3.0,530.0,-37.75968,145.02305
78315,1504360800.0,Thornbury,3071,7.0,t,3,900000,3.0,2.0,2.0,120.0,-37.76343,145.02096
78316,1504360800.0,Tullamarine,3043,12.9,h,3,782000,3.0,2.0,6.0,650.0,-37.6966,144.87746
78317,1504360800.0,Warrandyte,3113,21.1,h,4,1420000,4.0,3.0,2.0,1209.0,-37.7396,145.22219
78318,1504360800.0,Werribee,3030,14.7,h,4,630000,4.0,2.0,2.0,720.0,-37.87215,144.65608
78319,1504360800.0,Werribee,3030,14.7,h,4,490500,4.0,2.0,2.0,586.0,-37.88639,144.6555
78320,1504360800.0,Werribee,3030,14.7,h,3,510000,3.0,1.0,1.0,614.0,-37.89152,144.68345
78321,1504360800.0,West Footscray,3012,6.4,h,3,660000,3.0,2.0,2.0,134.0,-37.80782,144.86586
78322,1504360800.0,West Melbourne,3003,3.1,h,3,1460000,3.0,1.0,1.0,219.0,-37.80557,144.94649
78323,1504360800.0,Wheelers Hill,3150,16.7,h,4,1223000,4.0,3.0,2.0,872.0,-37.90248,145.187
78324,1504360800.0,Wheelers Hill,3150,16.7,h,3,950000,3.0,2.0,3.0,654.0,-37.91101,145.17293
78325,1504360800.0,Wheelers Hill,3150,16.7,h,5,1206000,5.0,2.0,2.0,784.0,-37.89856,145.17682
78326,1504360800.0,Wheelers Hill,3150,16.7,h,4,1678000,4.0,2.0,2.0,943.0,-37.90306,145.18171
78327,1504360800.0,Williamstown,3016,6.8,h,4,1630000,4.0,3.0,2.0,400.0,-37.86338,144.88322
78328,1504360800.0,Windsor,3181,4.6,t,3,1525000,3.0,2.0,2.0,150.0,-37.8567,144.99665
78329,1504879200.0,Aberfeldie,3040,7.5,h,3,1195000,3.0,2.0,2.0,381.0,-37.75629,144.90626
78330,1504879200.0,Airport West,3042,10.4,h,3,1000001,3.0,2.0,1.0,697.0,-37.72812,144.88735
78331,1504879200.0,Airport West,3042,10.4,h,3,1064000,3.0,1.0,1.0,767.0,-37.7218,144.88391
78332,1504879200.0,Albion,3020,10.5,u,3,675000,3.0,1.0,1.0,284.0,-37.77933,144.81679
78333,1504879200.0,Alphington,3078,5.7,h,3,1170000,3.0,1.0,1.0,268.0,-37.7753,145.0267
78334,1504879200.0,Altona,3018,11.0,u,2,458000,2.0,1.0,1.0,63.0,-37.86933,144.81704
78335,1504879200.0,Ascot Vale,3032,4.3,h,3,870000,3.0,2.0,3.0,388.0,-37.7822,144.92042
78336,1504879200.0,Ascot Vale,3032,4.3,u,3,870000,3.0,2.0,1.0,3215.0,-37.78344,144.92183
78337,1504879200.0,Ashburton,3147,10.2,h,4,1550000,4.0,2.0,2.0,670.0,-37.87042,145.08099
78338,1504879200.0,Aspendale,3195,21.5,h,3,780000,3.0,1.0,2.0,292.0,-38.01908,145.09702
78339,1504879200.0,Aspendale Gardens,3195,21.5,h,3,880000,3.0,2.0,1.0,588.0,-38.01909,145.1125
78340,1504879200.0,Attwood,3049,16.5,h,3,640000,3.0,2.0,2.0,607.0,-37.67379,144.89826
78341,1504879200.0,Balwyn,3103,7.9,h,5,2750000,5.0,5.0,2.0,1235.0,-37.80563,145.10304
78342,1504879200.0,Balwyn North,3104,9.7,h,4,1950000,4.0,3.0,1.0,747.0,-37.79609,145.08478
78343,1504879200.0,Balwyn North,3104,9.7,h,4,2000000,4.0,2.0,5.0,700.0,-37.78971,145.09546
78344,1504879200.0,Bayswater North,3153,23.2,h,4,900000,4.0,2.0,2.0,656.0,-37.82778,145.28958
78345,1504879200.0,Beaumaris,3193,17.3,h,3,1750000,3.0,2.0,2.0,782.0,-37.99007,145.03588
78346,1504879200.0,Beaumaris,3193,17.3,h,3,1354000,3.0,1.0,2.0,612.0,-37.97289,145.05079
78347,1504879200.0,Bentleigh,3204,11.4,h,3,1532000,3.0,1.0,2.0,628.0,-37.92716,145.03778
78348,1504879200.0,Bentleigh,3204,11.4,h,4,2151000,4.0,3.0,2.0,811.0,-37.91637,145.05177
78349,1504879200.0,Black Rock,3193,17.3,h,4,1720000,4.0,2.0,2.0,659.0,-37.97951,145.02515
78350,1504879200.0,Black Rock,3193,17.3,h,4,2000000,4.0,2.0,4.0,823.0,-37.9757,145.02535
78351,1504879200.0,Blackburn,3130,13.4,h,3,1390000,3.0,2.0,3.0,698.0,-37.81231,145.1642
78352,1504879200.0,Blackburn North,3130,13.4,h,4,1151000,4.0,2.0,2.0,923.0,-37.80096,145.1488
78353,1504879200.0,Braybrook,3019,8.6,h,3,834500,3.0,1.0,4.0,685.0,-37.78481,144.8623
78354,1504879200.0,Broadmeadows,3047,14.0,h,3,649000,3.0,1.0,1.0,656.0,-37.69103,144.91857
78355,1504879200.0,Broadmeadows,3047,14.0,h,4,753000,4.0,1.0,2.0,696.0,-37.68563,144.92998
78356,1504879200.0,Brunswick West,3055,5.2,h,3,875000,3.0,1.0,1.0,275.0,-37.75918,144.94829
78357,1504879200.0,Brunswick West,3055,5.2,h,4,1250000,4.0,2.0,2.0,600.0,-37.75465,144.94144
78358,1504879200.0,Brunswick West,3055,5.2,h,2,1225000,2.0,1.0,2.0,501.0,-37.75772,144.94349
78359,1504879200.0,Bulleen,3105,10.8,h,3,980000,3.0,2.0,1.0,573.0,-37.77892,145.09281
78360,1504879200.0,Bundoora,3083,12.1,h,4,758000,4.0,3.0,2.0,331.0,-37.67998,145.07345
78361,1504879200.0,Burwood,3125,10.4,h,4,1750000,4.0,2.0,4.0,514.0,-37.84248,145.10181
78362,1504879200.0,Canterbury,3126,8.4,h,4,3130000,4.0,2.0,2.0,618.0,-37.82875,145.08403
78363,1504879200.0,Carlton,3053,1.6,h,3,1263000,3.0,1.0,1.0,110.0,-37.79667,144.97204
78364,1504879200.0,Cheltenham,3192,17.9,h,3,948000,3.0,1.0,2.0,570.0,-37.96258,145.08038
78365,1504879200.0,Clayton South,3169,17.5,h,3,850000,3.0,1.0,2.0,613.0,-37.93086,145.11073
78366,1504879200.0,Clayton South,3169,17.5,h,3,985000,3.0,1.0,2.0,674.0,-37.93539,145.11986
78367,1504879200.0,Clayton South,3169,17.5,h,3,1250500,3.0,1.0,2.0,1226.0,-37.95988,145.13279
78368,1504879200.0,Clayton South,3169,17.5,h,3,805000,3.0,1.0,1.0,539.0,-37.94128,145.11406
78369,1504879200.0,Clifton Hill,3068,3.6,h,2,1320000,2.0,1.0,1.0,191.0,-37.79158,144.99586
78370,1504879200.0,Coburg,3058,6.7,h,3,1326000,3.0,1.0,2.0,524.0,-37.75392,144.97469
78371,1504879200.0,Collingwood,3066,2.0,u,2,1250000,2.0,2.0,2.0,909.0,-37.80236,144.98482
78372,1504879200.0,Craigieburn,3064,20.6,h,4,595000,4.0,1.0,0.0,641.0,-37.61114,144.93683
78373,1504879200.0,Deer Park,3023,14.8,h,3,589000,3.0,2.0,2.0,544.0,-37.7687,144.75833
78374,1504879200.0,Derrimut,3030,14.7,h,3,630000,3.0,2.0,2.0,504.0,-37.79691,144.7669
78375,1504879200.0,Diamond Creek,3089,21.8,h,4,745000,4.0,2.0,2.0,767.0,-37.67515,145.1655
78376,1504879200.0,Dingley Village,3172,22.2,h,4,952000,4.0,2.0,3.0,681.0,-37.98145,145.12834
78377,1504879200.0,Doncaster,3108,12.4,h,4,1255000,4.0,2.0,1.0,670.0,-37.77109,145.1338
78378,1504879200.0,Doncaster,3108,12.4,h,5,1540500,5.0,2.0,2.0,726.0,-37.78133,145.10833
78379,1504879200.0,Doncaster East,3109,14.3,h,3,1209000,3.0,1.0,2.0,635.0,-37.78649,145.16774
78380,1504879200.0,Doncaster East,3109,14.3,h,5,1730000,5.0,2.0,2.0,746.0,-37.78658,145.16086
78381,1504879200.0,Doncaster East,3109,14.3,h,5,1510000,5.0,2.0,3.0,677.0,-37.79348,145.15241
78382,1504879200.0,Doncaster East,3109,14.3,h,4,1600000,4.0,3.0,2.0,878.0,-37.76888,145.17044
78383,1504879200.0,Donvale,3111,16.1,u,2,718500,2.0,1.0,1.0,255.0,-37.80528,145.19057
78384,1504879200.0,Doreen,3754,25.9,h,3,481000,3.0,2.0,1.0,359.0,-37.5875,145.11884
78385,1504879200.0,Eltham,3095,18.0,u,2,566000,2.0,1.0,1.0,845.0,-37.71513,145.15324
78386,1504879200.0,Eltham North,3095,18.0,h,4,950000,4.0,2.0,2.0,651.0,-37.68739,145.14437
78387,1504879200.0,Epping,3076,19.6,h,3,375000,3.0,1.0,1.0,167.0,-37.63011,145.02936
78388,1504879200.0,Epping,3076,19.6,h,3,641000,3.0,2.0,2.0,535.0,-37.64372,145.03761
78389,1504879200.0,Epping,3076,19.6,u,2,291000,2.0,1.0,1.0,161.0,-37.64888,145.02313
78390,1504879200.0,Essendon,3040,7.5,h,3,993000,3.0,2.0,2.0,595.0,-37.74635,144.9229
